"amount","customerId","paymentDate","paymentId","rentalId","staffId"
"2","148","2007-03-21","24102","14629","2"
"0","148","2007-03-21","24103","14713","2"
"5","148","2007-03-22","24104","14879","2"
"2","148","2007-03-22","24105","14965","2"
"4","148","2007-03-22","24106","15237","2"
"8","148","2007-03-22","24107","15379","2"
"3","148","2007-03-23","24108","15541","1"
"3","148","2007-03-23","24109","15586","2"
"7","149","2007-03-01","24110","10737","2"
"0","149","2007-03-02","24111","10967","2"
"2","149","2007-03-16","24112","11561","1"
"4","149","2007-03-17","24113","12000","1"
"3","149","2007-03-21","24114","14771","1"
"4","149","2007-03-23","24115","15479","2"
"2","149","2007-03-23","24116","15562","2"
"2","150","2007-03-01","24117","10686","1"
"2","150","2007-03-02","24118","11123","2"
"6","150","2007-03-17","24119","11789","2"
"6","150","2007-03-18","24120","12260","2"
"2","150","2007-03-18","24121","12335","2"
"2","150","2007-03-18","24122","12627","2"
"1","150","2007-03-19","24123","12887","1"
"0","150","2007-03-19","24124","12890","2"
"6","150","2007-03-19","24125","13116","1"
"8","150","2007-03-19","24126","13255","2"
"2","150","2007-03-19","24127","13372","1"
"5","150","2007-03-20","24128","13599","2"
"0","150","2007-03-21","24129","14165","2"
"2","150","2007-03-21","24130","14454","2"
"9","150","2007-03-21","24131","14520","2"
"0","150","2007-03-21","24132","14663","1"
"4","151","2007-03-01","24133","10311","1"
"2","151","2007-03-01","24134","10662","1"
"2","151","2007-03-17","24135","11714","2"
"0","151","2007-03-19","24136","13230","2"
"5","151","2007-03-20","24137","13568","1"
"4","151","2007-03-22","24138","14856","1"
"3","151","2007-03-22","24139","14922","2"
"4","151","2007-03-22","24140","15227","1"
"2","151","2007-03-23","24141","15926","1"
"2","151","2007-03-23","24142","15996","2"
"6","152","2007-03-01","24143","10320","1"
"6","152","2007-03-17","24144","11638","2"
"0","152","2007-03-17","24145","11783","2"
"2","152","2007-03-18","24146","12697","1"
"4","152","2007-03-19","24147","12917","1"
"1","152","2007-03-19","24148","12960","2"
"4","152","2007-03-19","24149","13204","1"
"0","152","2007-03-19","24150","13484","2"
"0","152","2007-03-20","24151","13986","1"
"0","152","2007-03-21","24152","14173","1"
"4","152","2007-03-21","24153","14668","2"
"4","153","2007-03-02","24154","11368","2"
"1","153","2007-03-17","24155","12103","1"
"3","153","2007-03-18","24156","12439","1"
"4","153","2007-03-19","24157","12882","1"
"4","153","2007-03-21","24158","14664","1"
"4","153","2007-03-21","24159","14747","1"
"4","153","2007-03-22","24160","14944","1"
"0","153","2007-03-22","24161","15267","2"
"7","153","2007-03-22","24162","15444","2"
"1","153","2007-03-23","24163","15593","1"
"6","154","2007-03-01","24164","10278","1"
"4","154","2007-03-01","24165","10851","1"
"5","154","2007-03-02","24166","11296","1"
"0","154","2007-03-18","24167","12341","1"
"4","154","2007-03-20","24168","13861","2"
"2","154","2007-03-21","24169","14731","2"
"7","154","2007-03-21","24170","14793","2"
"6","154","2007-03-22","24171","14918","1"
"0","154","2007-03-22","24172","15351","1"
"2","154","2007-03-23","24173","15721","1"
"4","155","2007-03-02","24174","11033","1"
"5","155","2007-03-17","24175","11951","2"
"8","155","2007-03-21","24176","14324","1"
"2","155","2007-03-21","24177","14549","2"
"2","155","2007-03-21","24178","14753","1"
"0","155","2007-03-22","24179","14909","2"
"0","155","2007-03-22","24180","15106","1"
"6","156","2007-03-01","24181","10309","2"
"2","156","2007-03-02","24182","11490","2"
"5","156","2007-03-17","24183","11587","1"
"0","156","2007-03-20","24184","13530","2"
"2","156","2007-03-20","24185","13531","2"
"2","156","2007-03-20","24186","13802","2"
"1","156","2007-03-21","24187","14794","1"
"4","156","2007-03-22","24188","14831","2"
"0","156","2007-03-22","24189","14914","1"
"6","156","2007-03-22","24190","15408","1"
"4","157","2007-03-02","24191","11249","2"
"4","157","2007-03-02","24192","11335","2"
"5","157","2007-03-18","24193","12213","1"
"6","157","2007-03-18","24194","12464","1"
"0","157","2007-03-19","24195","12916","1"
"4","157","2007-03-19","24196","13097","1"
"4","157","2007-03-19","24197","13214","1"
"6","157","2007-03-19","24198","13481","1"
"2","157","2007-03-20","24199","13728","1"
"4","157","2007-03-22","24200","14974","2"
"4","158","2007-03-02","24201","11077","2"
"6","158","2007-03-02","24202","11103","1"
"0","158","2007-03-02","24203","11272","1"
"2","158","2007-03-02","24204","11420","1"
"1","158","2007-03-17","24205","12070","2"
"5","158","2007-03-18","24206","12421","2"
"1","158","2007-03-19","24207","13212","2"
"2","158","2007-03-20","24208","13854","2"
"2","158","2007-03-20","24209","13926","1"
"0","158","2007-03-20","24210","14028","2"
"2","158","2007-03-23","24211","15763","1"
"5","158","2007-03-23","24212","15796","1"
"5","158","2007-03-23","24213","15802","1"
"4","159","2007-03-02","24214","11225","2"
"1","159","2007-03-19","24215","13270","2"
"0","159","2007-03-20","24216","13933","1"
"8","159","2007-03-21","24217","14575","2"
"0","159","2007-03-22","24218","15197","1"
"2","160","2007-03-01","24219","10305","1"
"0","160","2007-03-01","24220","10788","2"
"4","160","2007-03-02","24221","10958","2"
"5","160","2007-03-02","24222","10979","2"
"2","160","2007-03-02","24223","11154","2"
"2","160","2007-03-17","24224","11803","1"
"7","160","2007-03-17","24225","11888","1"
"2","160","2007-03-18","24226","12334","2"
"7","160","2007-03-18","24227","12435","1"
"6","160","2007-03-19","24228","13093","2"
"4","160","2007-03-22","24229","14868","1"
"2","160","2007-03-22","24230","15112","1"
"2","160","2007-03-23","24231","15642","2"
"4","160","2007-03-23","24232","15962","1"
"3","160","2007-03-23","24233","16027","1"
"5","161","2007-03-01","24234","10241","1"
"0","161","2007-03-01","24235","10355","1"
"2","161","2007-03-01","24236","10637","1"
"6","161","2007-03-01","24237","10863","1"
"0","161","2007-03-02","24238","10939","2"
"2","161","2007-03-17","24239","11838","1"
"0","161","2007-03-21","24240","14150","2"
"7","161","2007-03-21","24241","14370","1"
"0","161","2007-03-22","24242","15000","1"
"5","161","2007-03-22","24243","15045","2"
"2","161","2007-03-22","24244","15150","2"
"5","161","2007-03-22","24245","15420","1"
"0","162","2007-03-02","24246","11012","2"
"4","162","2007-03-19","24247","13288","1"
"1","162","2007-03-21","24248","14301","2"
"4","162","2007-03-22","24249","15332","1"
"0","163","2007-03-01","24250","10245","2"
"2","163","2007-03-17","24251","11623","2"
"4","163","2007-03-17","24252","11940","2"
"2","163","2007-03-17","24253","12154","1"
"2","163","2007-03-19","24254","12973","2"
"7","163","2007-03-20","24255","13543","2"
"4","163","2007-03-21","24256","14275","2"
"5","163","2007-03-21","24257","14427","2"
"8","163","2007-03-23","24258","15520","1"
"0","163","2007-03-23","24259","15847","1"
"2","164","2007-03-02","24260","11175","2"
"5","164","2007-03-19","24261","13453","2"
"4","165","2007-03-01","24262","10565","1"
"2","165","2007-03-02","24263","11484","1"
"4","165","2007-03-18","24264","12643","2"
"1","165","2007-03-22","24265","15007","2"
"3","165","2007-03-23","24266","15801","1"
"5","165","2007-03-23","24267","15834","2"
"7","166","2007-03-01","24268","10422","2"
"4","166","2007-03-18","24269","12683","2"
"4","166","2007-03-19","24270","12968","1"
"4","166","2007-03-20","24271","13582","2"
"7","166","2007-03-20","24272","13901","2"
"5","166","2007-03-21","24273","14261","2"
"2","166","2007-03-21","24274","14281","2"
"5","166","2007-03-22","24275","15213","1"
"2","166","2007-03-22","24276","15216","2"
"1","166","2007-03-23","24277","15806","2"
"3","167","2007-03-01","24278","10285","2"
"4","167","2007-03-18","24279","12642","1"
"4","167","2007-03-18","24280","12717","2"
"4","167","2007-03-19","24281","12978","1"
"6","167","2007-03-20","24282","13825","1"
"1","167","2007-03-20","24283","13870","1"
"3","167","2007-03-22","24284","15003","1"
"0","167","2007-03-22","24285","15050","1"
"0","167","2007-03-23","24286","15478","2"
"4","167","2007-03-23","24287","15530","2"
"4","167","2007-03-23","24288","15915","2"
"0","168","2007-03-01","24289","10270","2"
"0","168","2007-03-16","24290","11551","1"
"10","168","2007-03-17","24291","11627","1"
"1","168","2007-03-17","24292","11631","1"
"6","168","2007-03-18","24293","12545","1"
"2","168","2007-03-18","24294","12781","1"
"8","168","2007-03-19","24295","13018","1"
"4","168","2007-03-20","24296","13532","2"
"0","168","2007-03-20","24297","13811","2"
"2","168","2007-03-20","24298","14090","1"
"3","168","2007-03-22","24299","15033","1"
"2","168","2007-03-22","24300","15165","1"
"2","168","2007-03-23","24301","15683","2"
"5","169","2007-03-17","24302","11687","2"
"5","169","2007-03-17","24303","11898","1"
"2","169","2007-03-19","24304","13198","2"
"1","169","2007-03-19","24305","13237","2"
"0","169","2007-03-21","24306","14435","2"
"4","169","2007-03-21","24307","14805","2"
"0","169","2007-03-23","24308","15534","2"
"4","169","2007-03-23","24309","15680","2"
"5","170","2007-03-01","24310","10481","2"
"0","170","2007-03-02","24311","11039","1"
"3","170","2007-03-18","24312","12706","2"
"3","170","2007-03-19","24313","12967","1"
"0","170","2007-03-19","24314","13081","1"
"6","170","2007-03-20","24315","13862","2"
"8","170","2007-03-20","24316","14022","2"
"2","170","2007-03-21","24317","14675","2"
"7","170","2007-03-23","24318","15549","1"
"4","171","2007-03-01","24319","10622","2"
"4","171","2007-03-18","24320","12600","1"
"5","171","2007-03-19","24321","12962","1"
"6","171","2007-03-19","24322","13087","2"
"0","171","2007-03-19","24323","13292","2"
"0","171","2007-03-19","24324","13433","2"
"1","171","2007-03-21","24325","14270","1"
"9","171","2007-03-21","24326","14615","2"
"0","171","2007-03-23","24327","15810","2"
"3","172","2007-03-01","24328","10312","1"
"0","172","2007-03-01","24329","10621","2"
"6","172","2007-03-16","24330","11499","2"
"4","172","2007-03-18","24331","12350","2"
"8","172","2007-03-18","24332","12638","2"
"5","172","2007-03-19","24333","13067","2"
"4","172","2007-03-19","24334","13320","2"
"0","172","2007-03-19","24335","13342","1"
"4","172","2007-03-20","24336","13937","2"
"4","172","2007-03-22","24337","14991","1"
"2","172","2007-03-23","24338","15637","2"
"3","172","2007-03-23","24339","15902","1"
"3","172","2007-03-23","24340","16038","2"
"5","173","2007-03-01","24341","10351","1"
"2","173","2007-03-17","24342","12073","2"
"6","173","2007-03-18","24343","12282","1"
"4","173","2007-03-18","24344","12501","2"
"2","173","2007-03-21","24345","14654","1"
"0","173","2007-03-23","24346","15483","2"
"8","173","2007-03-23","24347","15775","1"
"2","173","2007-03-23","24348","16010","1"
"2","174","2007-03-01","24349","10363","1"
"4","174","2007-03-01","24350","10398","2"
"8","174","2007-03-01","24351","10559","1"
"0","174","2007-03-16","24352","11525","1"
"5","174","2007-03-19","24353","12886","2"
"0","174","2007-03-19","24354","13185","1"
"1","174","2007-03-23","24355","15892","1"
"4","174","2007-03-23","24356","15975","1"
"7","175","2007-03-01","24357","10229","2"
"0","175","2007-03-01","24358","10875","1"
"4","175","2007-03-17","24359","11618","2"
"0","175","2007-03-18","24360","12509","1"
"4","175","2007-03-19","24361","13016","1"
"6","175","2007-03-20","24362","13833","2"
"6","175","2007-03-20","24363","13997","2"
"4","175","2007-03-21","24364","14507","2"
"2","175","2007-03-22","24365","14897","2"
"2","176","2007-03-01","24366","10277","1"
"0","176","2007-03-01","24367","10441","2"
"2","176","2007-03-01","24368","10862","1"
"5","176","2007-03-17","24369","11678","1"
"2","176","2007-03-18","24370","12299","1"
"2","176","2007-03-18","24371","12718","1"
"7","176","2007-03-19","24372","13170","1"
"5","176","2007-03-19","24373","13186","2"
"7","176","2007-03-20","24374","14083","1"
"1","176","2007-03-21","24375","14232","2"
"4","176","2007-03-22","24376","15311","2"
"4","176","2007-03-23","24377","15933","1"
"4","177","2007-03-01","24378","10321","2"
"2","177","2007-03-01","24379","10661","1"
"0","177","2007-03-01","24380","10710","1"
"0","177","2007-03-02","24381","11195","1"
"5","177","2007-03-02","24382","11376","1"
"6","177","2007-03-17","24383","11662","2"
"4","177","2007-03-18","24384","12623","1"
"0","177","2007-03-20","24385","14093","2"
"0","177","2007-03-21","24386","14310","2"
"2","177","2007-03-22","24387","14849","2"
"0","177","2007-03-22","24388","14883","2"
"0","178","2007-03-01","24389","10562","2"
"5","178","2007-03-01","24390","10802","1"
"6","178","2007-03-02","24391","11319","2"
"6","178","2007-03-17","24392","11884","2"
"3","178","2007-03-17","24393","11927","2"
"6","178","2007-03-17","24394","12049","2"
"2","178","2007-03-18","24395","12727","2"
"2","178","2007-03-19","24396","13127","1"
"4","178","2007-03-20","24397","14104","1"
"7","178","2007-03-21","24398","14257","1"
"2","178","2007-03-21","24399","14314","2"
"4","178","2007-03-22","24400","15323","1"
"4","179","2007-03-01","24401","10385","1"
"3","179","2007-03-01","24402","10569","2"
"0","179","2007-03-02","24403","11342","1"
"0","179","2007-03-19","24404","13240","2"
"4","179","2007-03-19","24405","13400","1"
"7","179","2007-03-20","24406","13844","2"
"0","179","2007-03-20","24407","13957","2"
"7","179","2007-03-20","24408","14082","2"
"0","179","2007-03-21","24409","14589","1"
"4","179","2007-03-23","24410","15985","1"
"5","180","2007-03-01","24411","10576","1"
"8","180","2007-03-02","24412","10992","1"
"8","180","2007-03-18","24413","12313","1"
"2","180","2007-03-19","24414","13283","1"
"4","180","2007-03-20","24415","13842","2"
"2","180","2007-03-20","24416","13994","1"
"0","180","2007-03-20","24417","14109","1"
"2","180","2007-03-22","24418","14851","1"
"4","180","2007-03-22","24419","15039","1"
"4","181","2007-03-01","24420","10262","2"
"6","181","2007-03-01","24421","10362","2"
"2","181","2007-03-01","24422","10703","2"
"4","181","2007-03-01","24423","10748","1"
"6","181","2007-03-01","24424","10773","1"
"4","181","2007-03-02","24425","11224","2"
"7","181","2007-03-18","24426","12363","1"
"0","181","2007-03-18","24427","12411","1"
"2","181","2007-03-18","24428","12678","1"
"2","181","2007-03-19","24429","12939","2"
"4","181","2007-03-19","24430","13118","2"
"4","181","2007-03-19","24431","13405","2"
"2","181","2007-03-19","24432","13415","2"
"3","181","2007-03-21","24433","14406","2"
"2","181","2007-03-22","24434","15196","2"
"4","181","2007-03-23","24435","15482","2"
"4","182","2007-03-02","24436","11055","1"
"3","182","2007-03-17","24437","11785","2"
"4","182","2007-03-18","24438","12573","1"
"6","182","2007-03-19","24439","12840","1"
"2","182","2007-03-19","24440","13285","1"
"5","182","2007-03-21","24441","14586","1"
"6","182","2007-03-22","24442","14953","1"
"1","182","2007-03-22","24443","15043","1"
"5","183","2007-03-01","24444","10620","2"
"2","183","2007-03-02","24445","11386","2"
"0","183","2007-03-18","24446","12451","2"
"3","183","2007-03-18","24447","12764","2"
"3","183","2007-03-19","24448","12831","2"
"2","183","2007-03-19","24449","13482","1"
"4","183","2007-03-20","24450","13536","1"
"9","184","2007-03-17","24451","12166","2"
"2","184","2007-03-18","24452","12454","2"
"2","184","2007-03-18","24453","12532","1"
"0","184","2007-03-19","24454","13134","1"
"5","184","2007-03-19","24455","13262","1"
"4","184","2007-03-19","24456","13303","1"
"4","184","2007-03-21","24457","14472","2"
"5","184","2007-03-21","24458","14801","1"
"0","184","2007-03-23","24459","15611","2"
"0","185","2007-03-02","24460","11355","2"
"2","185","2007-03-18","24461","12312","1"
"5","185","2007-03-18","24462","12674","1"
"0","185","2007-03-19","24463","12885","1"
"2","185","2007-03-21","24464","14513","2"
"0","186","2007-03-02","24465","10985","1"
"0","186","2007-03-17","24466","11982","1"
"5","186","2007-03-18","24467","12348","1"
"8","186","2007-03-18","24468","12438","1"
"6","186","2007-03-19","24469","13168","1"
"4","186","2007-03-20","24470","13517","2"
"3","186","2007-03-20","24471","13853","1"
"2","186","2007-03-20","24472","14006","1"
"4","186","2007-03-21","24473","14229","2"
"4","186","2007-03-21","24474","14646","2"
"3","186","2007-03-22","24475","14988","2"
"0","186","2007-03-22","24476","15001","2"
"3","186","2007-03-22","24477","15295","2"
"0","186","2007-03-23","24478","15596","1"
"2","187","2007-03-17","24479","11843","1"
"8","187","2007-03-18","24480","12307","2"
"9","187","2007-03-18","24481","12490","2"
"7","187","2007-03-18","24482","12534","1"
"8","187","2007-03-20","24483","13940","2"
"8","187","2007-03-22","24484","14855","2"
"4","187","2007-03-22","24485","15231","2"
"2","187","2007-03-23","24486","15517","2"
"7","187","2007-03-23","24487","15971","2"
